Recording,First_label
0segment_data20721,0
0segment_data20722,0
0segment_data20723,0
0segment_data20724,0
0segment_data20725,0
0segment_data20726,0
0segment_data20727,0
0segment_data20728,0
0segment_data20729,0
0segment_data20730,0
0segment_data20731,0
0segment_data20732,0
0segment_data20733,0
0segment_data20734,0
0segment_data20735,0
0segment_data20736,0
0segment_data20737,0
0segment_data20738,0
0segment_data20739,0
0segment_data20740,0
0segment_data20741,0
0segment_data20742,0
0segment_data20743,0
0segment_data20744,0
0segment_data20745,0
0segment_data20746,0
0segment_data20747,0
0segment_data20748,0
0segment_data20749,0
0segment_data20750,0
0segment_data20751,0
0segment_data20752,0
0segment_data20753,0
0segment_data20754,0
0segment_data20755,0
0segment_data20756,0
0segment_data20757,0
0segment_data20758,0
0segment_data20759,0
0segment_data20760,0
0segment_data20761,0
0segment_data20762,0
0segment_data20763,0
0segment_data20764,0
0segment_data20765,0
0segment_data20766,0
0segment_data20767,0
0segment_data20768,0
0segment_data20769,0
0segment_data20770,0
0segment_data20771,0
0segment_data20772,0
0segment_data20773,0
0segment_data20774,0
0segment_data20775,0
0segment_data20776,0
0segment_data20777,0
0segment_data20778,0
0segment_data20779,0
0segment_data20780,0
0segment_data20781,0
0segment_data20782,0
0segment_data20783,0
0segment_data20784,0
0segment_data20785,0
0segment_data20786,0
0segment_data20787,0
0segment_data20788,0
0segment_data20789,0
0segment_data20790,0
0segment_data20791,0
0segment_data20792,0
0segment_data20793,0
0segment_data20794,0
0segment_data20795,0
0segment_data20796,0
0segment_data20797,0
0segment_data20798,0
0segment_data20799,0
0segment_data20800,0
0segment_data20801,0
0segment_data20802,0
0segment_data20803,0
0segment_data20804,0
0segment_data20805,0
0segment_data20806,0
0segment_data20807,0
0segment_data20808,0
0segment_data20809,0
0segment_data20810,0
0segment_data20811,0
0segment_data20812,0
0segment_data20813,0
0segment_data20814,0
0segment_data20815,0
0segment_data20816,0
0segment_data20817,0
0segment_data20818,0
0segment_data20819,0
0segment_data20820,0
0segment_data20821,0
0segment_data20822,0
0segment_data20823,0
0segment_data20824,0
0segment_data20825,0
0segment_data20826,0
0segment_data20827,0
0segment_data20828,0
0segment_data20829,0
0segment_data20830,0
0segment_data20831,0
0segment_data20832,0
0segment_data20833,0
0segment_data20834,0
0segment_data20835,0
0segment_data20836,0
0segment_data20837,0
0segment_data20838,0
0segment_data20839,0
0segment_data20840,0
0segment_data20841,0
0segment_data20842,0
0segment_data20843,0
0segment_data20844,0
0segment_data20845,0
0segment_data20846,0
0segment_data20847,0
0segment_data20848,0
0segment_data20849,0
0segment_data20850,0
0segment_data20851,0
0segment_data20852,0
0segment_data20853,0
0segment_data20854,0
0segment_data20855,0
0segment_data20856,0
0segment_data20857,0
0segment_data20858,0
0segment_data20859,0
0segment_data20860,0
0segment_data20861,0
0segment_data20862,0
0segment_data20863,0
0segment_data20864,0
0segment_data20865,0
0segment_data20866,0
0segment_data20867,0
0segment_data20868,0
0segment_data20869,0
0segment_data20870,0
0segment_data20871,0
0segment_data20872,0
0segment_data20873,0
0segment_data20874,0
0segment_data20875,0
0segment_data20876,0
0segment_data20877,0
0segment_data20878,0
0segment_data20879,0
0segment_data20880,0
0segment_data20881,0
0segment_data20882,0
0segment_data20883,0
0segment_data20884,0
0segment_data20885,0
0segment_data20886,0
0segment_data20887,0
0segment_data20888,0
0segment_data20889,0
0segment_data20890,0
0segment_data20891,0
0segment_data20892,0
0segment_data20893,0
0segment_data20894,0
0segment_data20895,0
0segment_data20896,0
0segment_data20897,0
0segment_data20898,0
0segment_data20899,0
0segment_data20900,0
0segment_data20901,0
0segment_data20902,0
0segment_data20903,0
0segment_data20904,0
0segment_data20905,0
0segment_data20906,0
0segment_data20907,0
0segment_data20908,0
0segment_data20909,0
0segment_data20910,0
0segment_data20911,0
0segment_data20912,0
0segment_data20913,0
0segment_data20914,0
0segment_data20915,0
0segment_data20916,0
0segment_data20917,0
0segment_data20918,0
0segment_data20919,0
0segment_data20920,0
0segment_data20921,0
0segment_data20922,0
0segment_data20923,0
0segment_data20924,0
0segment_data20925,0
0segment_data20926,0
0segment_data20927,0
0segment_data20928,0
0segment_data20929,0
0segment_data20930,0
0segment_data20931,0
0segment_data20932,0
0segment_data20933,0
0segment_data20934,0
0segment_data20935,0
0segment_data20936,0
0segment_data20937,0
0segment_data20938,0
0segment_data20939,0
0segment_data20940,0
0segment_data20941,0
0segment_data20942,0
0segment_data20943,0
0segment_data20944,0
0segment_data20945,0
0segment_data20946,0
0segment_data20947,0
0segment_data20948,0
0segment_data20949,0
0segment_data20950,0
0segment_data20951,0
0segment_data20952,0
0segment_data20953,0
0segment_data20954,0
0segment_data20955,0
0segment_data20956,0
0segment_data20957,0
0segment_data20958,0
0segment_data20959,0
0segment_data20960,0
0segment_data20961,0
0segment_data20962,0
0segment_data20963,0
0segment_data20964,0
0segment_data20965,0
0segment_data20966,0
0segment_data20967,0
0segment_data20968,0
0segment_data20969,0
0segment_data20970,0
0segment_data20971,0
0segment_data20972,0
0segment_data20973,0
0segment_data20974,0
0segment_data20975,0
0segment_data20976,0
0segment_data20977,0
0segment_data20978,0
0segment_data20979,0
0segment_data20980,0
0segment_data20981,0
0segment_data20982,0
0segment_data20983,0
0segment_data20984,0
0segment_data20985,0
0segment_data20986,0
0segment_data20987,0
0segment_data20988,0
0segment_data20989,0
0segment_data20990,0
0segment_data20991,0
0segment_data20992,0
0segment_data20993,0
0segment_data20994,0
0segment_data20995,0
0segment_data20996,0
0segment_data20997,0
0segment_data20998,0
0segment_data20999,0
0segment_data21000,0
0segment_data21001,0
0segment_data21002,0
0segment_data21003,0
0segment_data21004,0
0segment_data21005,0
0segment_data21006,0
0segment_data21007,0
0segment_data21008,0
0segment_data21009,0
0segment_data21010,0
0segment_data21011,0
0segment_data21012,0
0segment_data21013,0
0segment_data21014,0
0segment_data21015,0
0segment_data21016,0
0segment_data21017,0
0segment_data21018,0
0segment_data21019,0
0segment_data21020,0
0segment_data21021,0
0segment_data21022,0
0segment_data21023,0
0segment_data21024,0
0segment_data21025,0
0segment_data21026,0
0segment_data21027,0
0segment_data21028,0
0segment_data21029,0
0segment_data21030,0
0segment_data21031,0
0segment_data21032,0
0segment_data21033,0
0segment_data21034,0
0segment_data21035,0
0segment_data21036,0
0segment_data21037,0
0segment_data21038,0
0segment_data21039,0
0segment_data21040,0
0segment_data21041,0
0segment_data21042,0
0segment_data21043,0
0segment_data21044,0
0segment_data21045,0
0segment_data21046,0
0segment_data21047,0
0segment_data21048,0
0segment_data21049,0
0segment_data21050,0
0segment_data21051,0
0segment_data21052,0
0segment_data21053,0
0segment_data21054,0
0segment_data21055,0
0segment_data21056,0
0segment_data21057,0
0segment_data21058,0
0segment_data21059,0
0segment_data21060,0
0segment_data21061,0
0segment_data21062,0
0segment_data21063,0
0segment_data21064,0
0segment_data21065,0
0segment_data21066,0
0segment_data21067,0
0segment_data21068,0
0segment_data21069,0
0segment_data21070,0
0segment_data21071,0
0segment_data21072,0
0segment_data21073,0
0segment_data21074,0
0segment_data21075,0
0segment_data21076,0
0segment_data21077,0
0segment_data21078,0
0segment_data21079,0
0segment_data21080,0
0segment_data21081,0
0segment_data21082,0
0segment_data21083,0
0segment_data21084,0
0segment_data21085,0
0segment_data21086,0
0segment_data21087,0
0segment_data21088,0
0segment_data21089,0
0segment_data21090,0
0segment_data21091,0
0segment_data21092,0
0segment_data21093,0
0segment_data21094,0
0segment_data21095,0
0segment_data21096,0
0segment_data21097,0
0segment_data21098,0
0segment_data21099,0
0segment_data21100,0
0segment_data21101,0
0segment_data21102,0
0segment_data21103,0
0segment_data21104,0
0segment_data21105,0
0segment_data21106,0
0segment_data21107,0
0segment_data21108,0
0segment_data21109,0
0segment_data21110,0
0segment_data21111,0
0segment_data21112,0
0segment_data21113,0
0segment_data21114,0
0segment_data21115,0
0segment_data21116,0
0segment_data21117,0
0segment_data21118,0
0segment_data21119,0
0segment_data21120,0
0segment_data21121,0
0segment_data21122,0
0segment_data21123,0
0segment_data21124,0
0segment_data21125,0
0segment_data21126,0
0segment_data21127,0
0segment_data21128,0
0segment_data21129,0
0segment_data21130,0
0segment_data21131,0
0segment_data21132,0
0segment_data21133,0
0segment_data21134,0
0segment_data21135,0
0segment_data21136,0
0segment_data21137,0
0segment_data21138,0
0segment_data21139,0
0segment_data21140,0
0segment_data21141,0
0segment_data21142,0
0segment_data21143,0
0segment_data21144,0
0segment_data21145,0
0segment_data21146,0
0segment_data21147,0
0segment_data21148,0
0segment_data21149,0
0segment_data21150,0
0segment_data21151,0
0segment_data21152,0
0segment_data21153,0
0segment_data21154,0
0segment_data21155,0
0segment_data21156,0
0segment_data21157,0
0segment_data21158,0
0segment_data21159,0
0segment_data21160,0
0segment_data21161,0
0segment_data21162,0
0segment_data21163,0
0segment_data21164,0
0segment_data21165,0
0segment_data21166,0
0segment_data21167,0
0segment_data21168,0
0segment_data21169,0
0segment_data21170,0
0segment_data21171,0
0segment_data21172,0
0segment_data21173,0
0segment_data21174,0
0segment_data21175,0
0segment_data21176,0
0segment_data21177,0
0segment_data21178,0
0segment_data21179,0
0segment_data21180,0
0segment_data21181,0
0segment_data21182,0
0segment_data21183,0
0segment_data21184,0
0segment_data21185,0
0segment_data21186,0
0segment_data21187,0
0segment_data21188,0
0segment_data21189,0
0segment_data21190,0
0segment_data21191,0
0segment_data21192,0
0segment_data21193,0
0segment_data21194,0
0segment_data21195,0
0segment_data21196,0
0segment_data21197,0
0segment_data21198,0
0segment_data21199,0
0segment_data21200,0
0segment_data21201,0
0segment_data21202,0
0segment_data21203,0
0segment_data21204,0
0segment_data21205,0
0segment_data21206,0
0segment_data21207,0
0segment_data21208,0
0segment_data21209,0
0segment_data21210,0
0segment_data21211,0
0segment_data21212,0
0segment_data21213,0
0segment_data21214,0
0segment_data21215,0
0segment_data21216,0
0segment_data21217,0
0segment_data21218,0
0segment_data21219,0
0segment_data21220,0
0segment_data21221,0
0segment_data21222,0
0segment_data21223,0
0segment_data21224,0
0segment_data21225,0
0segment_data21226,0
0segment_data21227,0
0segment_data21228,0
0segment_data21229,0
0segment_data21230,0
0segment_data21231,0
0segment_data21232,0
0segment_data21233,0
0segment_data21234,0
0segment_data21235,0
0segment_data21236,0
0segment_data21237,0
0segment_data21238,0
0segment_data21239,0
0segment_data21240,0
0segment_data21241,0
0segment_data21242,0
0segment_data21243,0
0segment_data21244,0
0segment_data21245,0
0segment_data21246,0
0segment_data21247,0
0segment_data21248,0
0segment_data21249,0
0segment_data21250,0
0segment_data21251,0
0segment_data21252,0
0segment_data21253,0
0segment_data21254,0
0segment_data21255,0
0segment_data21256,0
0segment_data21257,0
0segment_data21258,0
0segment_data21259,0
0segment_data21260,0
0segment_data21261,0
0segment_data21262,0
0segment_data21263,0
0segment_data21264,0
0segment_data21265,0
0segment_data21266,0
0segment_data21267,0
0segment_data21268,0
0segment_data21269,0
0segment_data21270,0
0segment_data21271,0
0segment_data21272,0
0segment_data21273,0
0segment_data21274,0
0segment_data21275,0
0segment_data21276,0
0segment_data21277,0
0segment_data21278,0
0segment_data21279,0
0segment_data21280,0
0segment_data21281,0
0segment_data21282,0
0segment_data21283,0
0segment_data21284,0
0segment_data21285,0
0segment_data21286,0
0segment_data21287,0
0segment_data21288,0
0segment_data21289,0
0segment_data21290,0
0segment_data21291,0
0segment_data21292,0
0segment_data21293,0
0segment_data21294,0
0segment_data21295,0
0segment_data21296,0
0segment_data21297,0
0segment_data21298,0
0segment_data21299,0
0segment_data21300,0
0segment_data21301,0
0segment_data21302,0
0segment_data21303,0
0segment_data21304,0
0segment_data21305,0
0segment_data21306,0
0segment_data21307,0
0segment_data21308,0
0segment_data21309,0
0segment_data21310,0
0segment_data21311,0
0segment_data21312,0
0segment_data21313,0
0segment_data21314,0
0segment_data21315,0
0segment_data21316,0
0segment_data21317,0
0segment_data21318,0
0segment_data21319,0
0segment_data21320,0
0segment_data21321,0
0segment_data21322,0
0segment_data21323,0
0segment_data21324,0
0segment_data21325,0
0segment_data21326,0
0segment_data21327,0
0segment_data21328,0
0segment_data21329,0
0segment_data21330,0
0segment_data21331,0
0segment_data21332,0
0segment_data21333,0
0segment_data21334,0
0segment_data21335,0
0segment_data21336,0
0segment_data21337,0
0segment_data21338,0
0segment_data21339,0
0segment_data21340,0
0segment_data21341,0
0segment_data21342,0
0segment_data21343,0
0segment_data21344,0
0segment_data21345,0
0segment_data21346,0
0segment_data21347,0
0segment_data21348,0
0segment_data21349,0
0segment_data21350,0
0segment_data21351,0
0segment_data21352,0
0segment_data21353,0
0segment_data21354,0
0segment_data21355,0
0segment_data21356,0
0segment_data21357,0
0segment_data21358,0
0segment_data21359,0
0segment_data21360,0
0segment_data21361,0
0segment_data21362,0
0segment_data21363,0
0segment_data21364,0
0segment_data21365,0
0segment_data21366,0
0segment_data21367,0
0segment_data21368,0
0segment_data21369,0
0segment_data21370,0
0segment_data21371,0
0segment_data21372,0
0segment_data21373,0
0segment_data21374,0
0segment_data21375,0
0segment_data21376,0
0segment_data21377,0
0segment_data21378,0
0segment_data21379,0
0segment_data21380,0
0segment_data21381,0
0segment_data21382,0
0segment_data21383,0
0segment_data21384,0
0segment_data21385,0
0segment_data21386,0
0segment_data21387,0
0segment_data21388,0
0segment_data21389,0
0segment_data21390,0
0segment_data21391,0
0segment_data21392,0
0segment_data21393,0
0segment_data21394,0
0segment_data21395,0
0segment_data21396,0
0segment_data21397,0
0segment_data21398,0
0segment_data21399,0
0segment_data21400,0
0segment_data21401,0
0segment_data21402,0
0segment_data21403,0
0segment_data21404,0
0segment_data21405,0
0segment_data21406,0
0segment_data21407,0
0segment_data21408,0
0segment_data21409,0
0segment_data21410,0
0segment_data21411,0
0segment_data21412,0
0segment_data21413,0
0segment_data21414,0
0segment_data21415,0
0segment_data21416,0
0segment_data21417,0
0segment_data21418,0
0segment_data21419,0
0segment_data21420,0
0segment_data21421,0
0segment_data21422,0
0segment_data21423,0
0segment_data21424,0
0segment_data21425,0
0segment_data21426,0
0segment_data21427,0
0segment_data21428,0
0segment_data21429,0
0segment_data21430,0
0segment_data21431,0
0segment_data21432,0
0segment_data21433,0
0segment_data21434,0
0segment_data21435,0
0segment_data21436,0
0segment_data21437,0
0segment_data21438,0
0segment_data21439,0
0segment_data21440,0
0segment_data21441,0
0segment_data21442,0
0segment_data21443,0
0segment_data21444,0
0segment_data21445,0
0segment_data21446,0
0segment_data21447,0
0segment_data21448,0
0segment_data21449,0
0segment_data21450,0
0segment_data21451,0
0segment_data21452,0
0segment_data21453,0
0segment_data21454,0
0segment_data21455,0
0segment_data21456,0
0segment_data21457,0
0segment_data21458,0
0segment_data21459,0
0segment_data21460,0
0segment_data21461,0
0segment_data21462,0
0segment_data21463,0
0segment_data21464,0
0segment_data21465,0
0segment_data21466,0
0segment_data21467,0
0segment_data21468,0
0segment_data21469,0
0segment_data21470,0
0segment_data21471,0
0segment_data21472,0
0segment_data21473,0
0segment_data21474,0
0segment_data21475,0
0segment_data21476,0
0segment_data21477,0
0segment_data21478,0
0segment_data21479,0
0segment_data21480,0
0segment_data21481,0
0segment_data21482,0
0segment_data21483,0
0segment_data21484,0
0segment_data21485,0
0segment_data21486,0
0segment_data21487,0
0segment_data21488,0
0segment_data21489,0
0segment_data21490,0
0segment_data21491,0
0segment_data21492,0
0segment_data21493,0
0segment_data21494,0
0segment_data21495,0
0segment_data21496,0
0segment_data21497,0
0segment_data21498,0
0segment_data21499,0
0segment_data21500,0
0segment_data21501,0
0segment_data21502,0
0segment_data21503,0
0segment_data21504,0
0segment_data21505,0
0segment_data21506,0
0segment_data21507,0
0segment_data21508,0
0segment_data21509,0
0segment_data21510,0
0segment_data21511,0
0segment_data21512,0
0segment_data21513,0
0segment_data21514,0
0segment_data21515,0
0segment_data21516,0
0segment_data21517,0
0segment_data21518,0
0segment_data21519,0
0segment_data21520,0
0segment_data21521,0
0segment_data21522,0
0segment_data21523,0
0segment_data21524,0
0segment_data21525,0
0segment_data21526,0
0segment_data21527,0
0segment_data21528,0
0segment_data21529,0
0segment_data21530,0
0segment_data21531,0
0segment_data21532,0
0segment_data21533,0
0segment_data21534,0
0segment_data21535,0
0segment_data21536,0
0segment_data21537,0
0segment_data21538,0
0segment_data21539,0
0segment_data21540,0
0segment_data21541,0
0segment_data21542,0
0segment_data21543,0
0segment_data21544,0
0segment_data21545,0
0segment_data21546,0
0segment_data21547,0
0segment_data21548,0
0segment_data21549,0
0segment_data21550,0
0segment_data21551,0
0segment_data21552,0
0segment_data21553,0
0segment_data21554,0
0segment_data21555,0
0segment_data21556,0
0segment_data21557,0
0segment_data21558,0
0segment_data21559,0
0segment_data21560,0
0segment_data21561,0
0segment_data21562,0
0segment_data21563,0
0segment_data21564,0
0segment_data21565,0
0segment_data21566,0
0segment_data21567,0
0segment_data21568,0
0segment_data21569,0
0segment_data21570,0
0segment_data21571,0
0segment_data21572,0
0segment_data21573,0
0segment_data21574,0
0segment_data21575,0
0segment_data21576,0
0segment_data21577,0
0segment_data21578,0
0segment_data21579,0
0segment_data21580,0
0segment_data21581,0
0segment_data21582,0
0segment_data21583,0
0segment_data21584,0
0segment_data21585,0
0segment_data21586,0
0segment_data21587,0
0segment_data21588,0
0segment_data21589,0
0segment_data21590,0
0segment_data21591,0
0segment_data21592,0
0segment_data21593,0
0segment_data21594,0
0segment_data21595,0
0segment_data21596,0
0segment_data21597,0
0segment_data21598,0
0segment_data21599,0
0segment_data21600,0
0segment_data21601,0
0segment_data21602,0
0segment_data21603,0
0segment_data21604,0
0segment_data21605,0
0segment_data21606,0
0segment_data21607,0
0segment_data21608,0
0segment_data21609,0
0segment_data21610,0
0segment_data21611,0
0segment_data21612,0
0segment_data21613,0
0segment_data21614,0
0segment_data21615,0
0segment_data21616,0
0segment_data21617,0
0segment_data21618,0
0segment_data21619,0
0segment_data21620,0
0segment_data21621,0
0segment_data21622,0
0segment_data21623,0
0segment_data21624,0
0segment_data21625,0
0segment_data21626,0
0segment_data21627,0
0segment_data21628,0
0segment_data21629,0
0segment_data21630,0
0segment_data21631,0
0segment_data21632,0
0segment_data21633,0
0segment_data21634,0
0segment_data21635,0
0segment_data21636,0
0segment_data21637,0
0segment_data21638,0
0segment_data21639,0
0segment_data21640,0
0segment_data21641,0
0segment_data21642,0
0segment_data21643,0
0segment_data21644,0
0segment_data21645,0
0segment_data21646,0
0segment_data21647,0
0segment_data21648,0
0segment_data21649,0
0segment_data21650,0
0segment_data21651,0
0segment_data21652,0
0segment_data21653,0
0segment_data21654,0
0segment_data21655,0
0segment_data21656,0
0segment_data21657,0
0segment_data21658,0
0segment_data21659,0
0segment_data21660,0
0segment_data21661,0
0segment_data21662,0
0segment_data21663,0
0segment_data21664,0
0segment_data21665,0
0segment_data21666,0
0segment_data21667,0
0segment_data21668,0
0segment_data21669,0
0segment_data21670,0
0segment_data21671,0
0segment_data21672,0
0segment_data21673,0
0segment_data21674,0
0segment_data21675,0
0segment_data21676,0
0segment_data21677,0
0segment_data21678,0
0segment_data21679,0
0segment_data21680,0
0segment_data21681,0
0segment_data21682,0
0segment_data21683,0
0segment_data21684,0
0segment_data21685,0
0segment_data21686,0
0segment_data21687,0
0segment_data21688,0
0segment_data21689,0
0segment_data21690,0
0segment_data21691,0
0segment_data21692,0
0segment_data21693,0
0segment_data21694,0
0segment_data21695,0
0segment_data21696,0
0segment_data21697,0
0segment_data21698,0
0segment_data21699,0
0segment_data21700,0
0segment_data21701,0
0segment_data21702,0
0segment_data21703,0
0segment_data21704,0
0segment_data21705,0
0segment_data21706,0
0segment_data21707,0
0segment_data21708,0
0segment_data21709,0
0segment_data21710,0
0segment_data21711,0
0segment_data21712,0
0segment_data21713,0
0segment_data21714,0
0segment_data21715,0
0segment_data21716,0
0segment_data21717,0
0segment_data21718,0
0segment_data21719,0
0segment_data21720,0
0segment_data21721,0
0segment_data21722,0
0segment_data21723,0
0segment_data21724,0
0segment_data21725,0
0segment_data21726,0
0segment_data21727,0
0segment_data21728,0
0segment_data21729,0
0segment_data21730,0
0segment_data21731,0
0segment_data21732,0
0segment_data21733,0
0segment_data21734,0
0segment_data21735,0
0segment_data21736,0
0segment_data21737,0
0segment_data21738,0
0segment_data21739,0
0segment_data21740,0
0segment_data21741,0
0segment_data21742,0
0segment_data21743,0
0segment_data21744,0
0segment_data21745,0
0segment_data21746,0
0segment_data21747,0
0segment_data21748,0
0segment_data21749,0
0segment_data21750,0
0segment_data21751,0
0segment_data21752,0
0segment_data21753,0
0segment_data21754,0
0segment_data21755,0
0segment_data21756,0
0segment_data21757,0
0segment_data21758,0
0segment_data21759,0
0segment_data21760,0
0segment_data21761,0
0segment_data21762,0
0segment_data21763,0
0segment_data21764,0
0segment_data21765,0
0segment_data21766,0
0segment_data21767,0
0segment_data21768,0
0segment_data21769,0
0segment_data21770,0
0segment_data21771,0
0segment_data21772,0
0segment_data21773,0
0segment_data21774,0
0segment_data21775,0
0segment_data21776,0
0segment_data21777,0
0segment_data21778,0
0segment_data21779,0
0segment_data21780,0
0segment_data21781,0
0segment_data21782,0
0segment_data21783,0
0segment_data21784,0
0segment_data21785,0
0segment_data21786,0
0segment_data21787,0
0segment_data21788,0
0segment_data21789,0
0segment_data21790,0
0segment_data21791,0
0segment_data21792,0
0segment_data21793,0
0segment_data21794,0
0segment_data21795,0
0segment_data21796,0
0segment_data21797,0
0segment_data21798,0
0segment_data21799,0
0segment_data21800,0
0segment_data21801,0
0segment_data21802,0
0segment_data21803,0
0segment_data21804,0
0segment_data21805,0
0segment_data21806,0
0segment_data21807,0
0segment_data21808,0
0segment_data21809,0
0segment_data21810,0
0segment_data21811,0
0segment_data21812,0
0segment_data21813,0
0segment_data21814,0
0segment_data21815,0
0segment_data21816,0
0segment_data21817,0
0segment_data21818,0
0segment_data21819,0
0segment_data21820,0
0segment_data21821,0
0segment_data21822,0
0segment_data21823,0
0segment_data21824,0
0segment_data21825,0
0segment_data21826,0
0segment_data21827,0
0segment_data21828,0
0segment_data21829,0
0segment_data21830,0
0segment_data21831,0
0segment_data21832,0
0segment_data21833,0
0segment_data21834,0
0segment_data21835,0
0segment_data21836,0
0segment_data21837,0
0segment_data21838,0
0segment_data21839,0
0segment_data21840,0
0segment_data21841,0
0segment_data21842,0
0segment_data21843,0
0segment_data21844,0
0segment_data21845,0
0segment_data21846,0
0segment_data21847,0
0segment_data21848,0
0segment_data21849,0
0segment_data21850,0
0segment_data21851,0
0segment_data21852,0
0segment_data21853,0
0segment_data21854,0
0segment_data21855,0
0segment_data21856,0
0segment_data21857,0
0segment_data21858,0
0segment_data21859,0
0segment_data21860,0
0segment_data21861,0
0segment_data21862,0
0segment_data21863,0
0segment_data21864,0
0segment_data21865,0
0segment_data21866,0
0segment_data21867,0
0segment_data21868,0
0segment_data21869,0
0segment_data21870,0
0segment_data21871,0
0segment_data21872,0
0segment_data21873,0
0segment_data21874,0
0segment_data21875,0
0segment_data21876,0
0segment_data21877,0
0segment_data21878,0
0segment_data21879,0
0segment_data21880,0
0segment_data21881,0
0segment_data21882,0
0segment_data21883,0
0segment_data21884,0
0segment_data21885,0
0segment_data21886,0
0segment_data21887,0
0segment_data21888,0
0segment_data21889,0
0segment_data21890,0
0segment_data21891,0
0segment_data21892,0
0segment_data21893,0
0segment_data21894,0
0segment_data21895,0
0segment_data21896,0
0segment_data21897,0
0segment_data21898,0
0segment_data21899,0
0segment_data21900,0
0segment_data21901,0
0segment_data21902,0
0segment_data21903,0
0segment_data21904,0
0segment_data21905,0
0segment_data21906,0
0segment_data21907,0
0segment_data21908,0
0segment_data21909,0
0segment_data21910,0
0segment_data21911,0
0segment_data21912,0
0segment_data21913,0
0segment_data21914,0
0segment_data21915,0
0segment_data21916,0
0segment_data21917,0
0segment_data21918,0
0segment_data21919,0
0segment_data21920,0
0segment_data21921,0
0segment_data21922,0
0segment_data21923,0
0segment_data21924,0
0segment_data21925,0
0segment_data21926,0
0segment_data21927,0
0segment_data21928,0
0segment_data21929,0
0segment_data21930,0
0segment_data21931,0
0segment_data21932,0
0segment_data21933,0
0segment_data21934,0
0segment_data21935,0
0segment_data21936,0
0segment_data21937,0
0segment_data21938,0
0segment_data21939,0
0segment_data21940,0
0segment_data21941,0
0segment_data21942,0
0segment_data21943,0
0segment_data21944,0
0segment_data21945,0
0segment_data21946,0
0segment_data21947,0
0segment_data21948,0
0segment_data21949,0
0segment_data21950,0
0segment_data21951,0
0segment_data21952,0
0segment_data21953,0
0segment_data21954,0
0segment_data21955,0
0segment_data21956,0
0segment_data21957,0
0segment_data21958,0
0segment_data21959,0
0segment_data21960,0
0segment_data21961,0
0segment_data21962,0
0segment_data21963,0
0segment_data21964,0
0segment_data21965,0
0segment_data21966,0
0segment_data21967,0
0segment_data21968,0
0segment_data21969,0
0segment_data21970,0
0segment_data21971,0
0segment_data21972,0
0segment_data21973,0
0segment_data21974,0
0segment_data21975,0
0segment_data21976,0
0segment_data21977,0
0segment_data21978,0
0segment_data21979,0
0segment_data21980,0
0segment_data21981,0
0segment_data21982,0
0segment_data21983,0
0segment_data21984,0
0segment_data21985,0
0segment_data21986,0
0segment_data21987,0
0segment_data21988,0
0segment_data21989,0
0segment_data21990,0
0segment_data21991,0
0segment_data21992,0
0segment_data21993,0
0segment_data21994,0
0segment_data21995,0
0segment_data21996,0
0segment_data21997,0
0segment_data21998,0
0segment_data21999,0
0segment_data22000,0
0segment_data22001,0
0segment_data22002,0
0segment_data22003,0
0segment_data22004,0
0segment_data22005,0
0segment_data22006,0
0segment_data22007,0
0segment_data22008,0
0segment_data22009,0
0segment_data22010,0
0segment_data22011,0
0segment_data22012,0
0segment_data22013,0
0segment_data22014,0
0segment_data22015,0
0segment_data22016,0
0segment_data22017,0
0segment_data22018,0
0segment_data22019,0
0segment_data22020,0
0segment_data22021,0
0segment_data22022,0
0segment_data22023,0
0segment_data22024,0
0segment_data22025,0
0segment_data22026,0
0segment_data22027,0
0segment_data22028,0
0segment_data22029,0
0segment_data22030,0
0segment_data22031,0
0segment_data22032,0
0segment_data22033,0
0segment_data22034,0
0segment_data22035,0
0segment_data22036,0
0segment_data22037,0
0segment_data22038,0
0segment_data22039,0
0segment_data22040,0
0segment_data22041,0
0segment_data22042,0
0segment_data22043,0
0segment_data22044,0
0segment_data22045,0
0segment_data22046,0
0segment_data22047,0
0segment_data22048,0
0segment_data22049,0
0segment_data22050,0
0segment_data22051,0
0segment_data22052,0
0segment_data22053,0
0segment_data22054,0
0segment_data22055,0
0segment_data22056,0
0segment_data22057,0
0segment_data22058,0
0segment_data22059,0
0segment_data22060,0
0segment_data22061,0
0segment_data22062,0
0segment_data22063,0
0segment_data22064,0
0segment_data22065,0
0segment_data22066,0
0segment_data22067,0
0segment_data22068,0
0segment_data22069,0
0segment_data22070,0
0segment_data22071,0
0segment_data22072,0
0segment_data22073,0
0segment_data22074,0
0segment_data22075,0
0segment_data22076,0
0segment_data22077,0
0segment_data22078,0
0segment_data22079,0
0segment_data22080,0
0segment_data22081,0
0segment_data22082,0
0segment_data22083,0
0segment_data22084,0
0segment_data22085,0
0segment_data22086,0
0segment_data22087,0
0segment_data22088,0
0segment_data22089,0
0segment_data22090,0
0segment_data22091,0
0segment_data22092,0
0segment_data22093,0
0segment_data22094,0
0segment_data22095,0
0segment_data22096,0
0segment_data22097,0
0segment_data22098,0
0segment_data22099,0
0segment_data22100,0
0segment_data22101,0
0segment_data22102,0
0segment_data22103,0
0segment_data22104,0
0segment_data22105,0
0segment_data22106,0
0segment_data22107,0
0segment_data22108,0
0segment_data22109,0
0segment_data22110,0
0segment_data22111,0
0segment_data22112,0
0segment_data22113,0
0segment_data22114,0
0segment_data22115,0
0segment_data22116,0
0segment_data22117,0
0segment_data22118,0
0segment_data22119,0
